"","unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"597",47684604,2020-09-25 14:50:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11206,"317 BUSHWICK AVENUE","BUSHWICK AVENUE","BOERUM ST","MC KIBBIN ST","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"01 BROOKLYN",3030820001,"BROOKLYN",1001036,196303,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.7054672284913,-73.9394571267669,"POINT (-73.93945712676692 40.70546722849133)",NA,NA,NA,NA
"598",47678484,2020-09-24 13:17:00,2021-06-03 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11421,"86-44 94 STREET","94 STREET","86 RD","86 DR","","","ADDRESS","Woodhaven",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2021-06-03 00:00:00,"09 QUEENS",4088810017,"QUEENS",1025525,192335,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6944956669287,-73.8511559107104,"POINT (-73.85115591071036 40.69449566692869)",NA,NA,NA,NA
"599",47649927,2020-09-21 13:15:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11233,"3 SOMERS STREET","SOMERS STREET","FULTON ST","BEND","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"16 BROOKLYN",3015380072,"BROOKLYN",1008367,186463,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6784417696264,-73.9130512989777,"POINT (-73.91305129897769 40.6784417696264)",NA,NA,NA,NA
"600",47603002,2020-09-18 11:52:00,2020-11-12 00:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10308,"323 ARMSTRONG AVENUE","ARMSTRONG AVENUE","OCEANVIEW PL","BENNINGTON ST","","","ADDRESS","STATEN ISLAND",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2020-11-12 00:00:00,"03 STATEN ISLAND",5052610055,"STATEN ISLAND",941348,136583,"PHONE","Unspecified","STATEN ISLAND",NA,NA,NA,NA,NA,NA,NA,40.5414605462666,-74.154357018165,"POINT (-74.15435701816494 40.54146054626665)",NA,NA,NA,NA
"601",47619724,2020-09-18 10:49:00,2021-05-24 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11208,"","","","","FLATLANDS AVENUE","ELDERT LANE","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2021-05-24 00:00:00,"05 BROOKLYN",NA,"BROOKLYN",1022866,180272,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6613975035615,-73.860813783091,"POINT (-73.86081378309103 40.66139750356154)",NA,NA,NA,NA
"602",47591798,2020-09-17 11:42:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11103,"23-93 48 STREET","48 STREET","BROOKLYN QUEENS EXPWY W SR  S","25 AVE","","","ADDRESS","Astoria",NA,"N/A","Open",NA,"",NA,"01 QUEENS",4007460010,"QUEENS",1010746,218416,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.766138168837,-73.9043485363993,"POINT (-73.90434853639928 40.766138168837045)",NA,NA,NA,NA
"603",47580575,2020-09-16 05:51:00,2021-06-14 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10009,"103 AVENUE B","AVENUE B","E 6 ST","E 7 ST","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2021-06-14 00:00:00,"03 MANHATTAN",1003890006,"MANHATTAN",989412,203352,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7248294637277,-73.9813765585239,"POINT (-73.9813765585239 40.7248294637277)",NA,NA,NA,NA
"604",47571036,2020-09-15 22:29:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11209,"8622 3 AVENUE","3 AVENUE","86 ST","87 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"10 BROOKLYN",3060430047,"BROOKLYN",975599,166341,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6232398847803,-74.0311635359921,"POINT (-74.0311635359921 40.62323988478026)",NA,NA,NA,NA
"605",47556636,2020-09-13 16:34:00,2021-05-27 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10021,"436 EAST   70 STREET","EAST   70 STREET","1 AVE","YORK AVE","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2021-05-27 00:00:00,"08 MANHATTAN",1014640028,"MANHATTAN",996426,218391,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7661008710545,-73.9560442562648,"POINT (-73.95604425626483 40.76610087105453)",NA,NA,NA,NA
"606",47538655,2020-09-11 08:11:00,2020-09-14 09:40:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10032,"500 WEST  170 STREET","WEST  170 STREET","AMSTERDAM AVE","AUDUBON AVE","","","ADDRESS","NEW YORK",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020-09-14 09:40:00,"12 MANHATTAN",1021260042,"MANHATTAN",1001885,245739,"PHONE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.8411543909531,-73.9362652673775,"POINT (-73.93626526737751 40.84115439095309)",NA,NA,NA,NA
"607",47510601,2020-09-09 15:25:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10458,"2387 WASHINGTON AVENUE","WASHINGTON AVENUE","E 186 ST","E 187 ST","","","ADDRESS","BRONX",NA,"N/A","Open",NA,"",NA,"06 BRONX",2030400020,"BRONX",1014291,251667,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8573914971084,-73.8914021628644,"POINT (-73.89140216286435 40.8573914971084)",NA,NA,NA,NA
"608",47517966,2020-09-09 11:14:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11220,"4553 5 AVENUE","5 AVENUE","45 ST","46 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"07 BROOKLYN",NA,"BROOKLYN",982113,175218,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.647609327676,-74.007700936215,"POINT (-74.00770093621499 40.64760932767596)",NA,NA,NA,NA
"609",47513035,2020-09-09 09:17:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11207,"2543 ATLANTIC AVENUE","ATLANTIC AVENUE","WILLIAMS AVE","ALABAMA AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"05 BROOKLYN",3036660001,"BROOKLYN",1011857,185434,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6756072024783,-73.9004730733706,"POINT (-73.9004730733706 40.675607202478275)",NA,NA,NA,NA
"610",47507017,2020-09-08 14:48:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10001,"311 11 AVENUE","11 AVENUE","W 29 ST","W 30 ST","","","ADDRESS","NEW YORK",NA,"N/A","Open",NA,"",NA,"04 MANHATTAN",1006750012,"MANHATTAN",983137,213619,"ONLINE","Unspecified","MANHATTAN",NA,NA,NA,NA,NA,NA,NA,40.7530112682216,-74.0040171753845,"POINT (-74.0040171753845 40.753011268221584)",NA,NA,NA,NA
"611",47494245,2020-09-07 16:20:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11203,"","","","","CLARKSON AVENUE","UTICA AVENUE","INTERSECTION","BROOKLYN",NA,"N/A","Open",NA,"",NA,"17 BROOKLYN",NA,"BROOKLYN",1003422,178505,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6566109298383,-73.9309020654626,"POINT (-73.93090206546258 40.656610929838266)",NA,NA,NA,NA
"612",47458161,2020-09-04 13:10:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10305,"1919 HYLAN BOULEVARD","HYLAN BOULEVARD","SEAVER AVE","STOBE AVE","","","ADDRESS","STATEN ISLAND",NA,"N/A","Open",NA,"",NA,"02 STATEN ISLAND",5035510140,"STATEN ISLAND",957451,151624,"PHONE","Unspecified","STATEN ISLAND",NA,NA,NA,NA,NA,NA,NA,40.5828084301038,-74.0964797316604,"POINT (-74.09647973166035 40.58280843010382)",NA,NA,NA,NA
"613",47444009,2020-09-02 11:27:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",10466,"","","","","NEREID AVENUE","HILL AVENUE","INTERSECTION","BRONX",NA,"N/A","Open",NA,"",NA,"12 BRONX",NA,"BRONX",1027772,267218,"ONLINE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.900017938298,-73.8425675718502,"POINT (-73.84256757185018 40.90001793829801)",NA,NA,NA,NA
"614",47420743,2020-08-31 20:25:00,2020-10-29 00:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10468,"2856 WEBB AVENUE","WEBB AVENUE","W 197 ST","RESERVOIR AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2020-10-29 00:00:00,"08 BRONX",2032500071,"BRONX",1011734,257483,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8733629731603,-73.9006218250274,"POINT (-73.90062182502744 40.87336297316026)",NA,NA,NA,NA
"615",47426847,2020-08-31 13:41:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11236,"1227 ROCKAWAY AVENUE","ROCKAWAY AVENUE","AMES LN","E 98 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"18 BROOKLYN",3081310018,"BROOKLYN",1010432,176027,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6497914120126,-73.9056469138652,"POINT (-73.90564691386524 40.64979141201265)",NA,NA,NA,NA
"616",47405389,2020-08-29 16:25:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11436,"","","","","123 AVENUE","145 STREET","INTERSECTION","Jamaica",NA,"N/A","Open",NA,"",NA,"12 QUEENS",NA,"QUEENS",1041329,185280,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6750435377802,-73.794224166527,"POINT (-73.79422416652704 40.6750435377802)",NA,NA,NA,NA
"617",47400246,2020-08-29 09:35:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11102,"30-42 31 STREET","31 STREET","30 AVE","30 DR","","","ADDRESS","Astoria",NA,"N/A","Open",NA,"",NA,"01 QUEENS",4005930043,"QUEENS",1005805,218333,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7659237833484,-73.9221859706131,"POINT (-73.92218597061309 40.765923783348434)",NA,NA,NA,NA
"618",47385656,2020-08-28 18:29:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11105,"35-01 DITMARS BOULEVARD","DITMARS BOULEVARD","35 ST","36 ST","","","ADDRESS","Astoria",NA,"N/A","Open",NA,"",NA,"01 QUEENS",4008240001,"QUEENS",1009513,221568,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7747931923201,-73.9087878567549,"POINT (-73.9087878567549 40.774793192320104)",NA,NA,NA,NA
"619",47387105,2020-08-28 10:07:00,2020-08-31 07:03:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11413,"143-56 230 STREET","230 STREET","EDGEWOOD AVE","144 AVE","","","ADDRESS","Springfield Gardens",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020-08-31 07:03:00,"13 QUEENS",4135090046,"QUEENS",1054056,181148,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6636109575689,-73.7483850026528,"POINT (-73.74838500265282 40.66361095756886)",NA,NA,NA,NA
"620",47378140,2020-08-27 11:03:00,2021-04-21 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11355,"46-26 KISSENA BOULEVARD","KISSENA BOULEVARD","JUNIPER AVE","KALMIA AVE","","","ADDRESS","Flushing",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2021-04-21 00:00:00,"07 QUEENS",4051490138,"QUEENS",1034533,212591,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7500467728271,-73.8185204084597,"POINT (-73.81852040845969 40.75004677282708)",NA,NA,NA,NA
"621",47354345,2020-08-25 11:37:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11209,"8622 3 AVENUE","3 AVENUE","86 ST","87 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"10 BROOKLYN",3060430047,"BROOKLYN",975599,166341,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6232398847803,-74.0311635359921,"POINT (-74.0311635359921 40.62323988478026)",NA,NA,NA,NA
"622",47361006,2020-08-25 08:39:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11220,"4824 6 AVENUE","6 AVENUE","48 ST","49 ST","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"07 BROOKLYN",3007750054,"BROOKLYN",982267,174166,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6447218506577,-74.0071456694695,"POINT (-74.00714566946947 40.64472185065769)",NA,NA,NA,NA
"623",47337035,2020-08-23 14:47:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11420,"","","","","134 STREET","109 AVENUE","INTERSECTION","South Ozone Park",NA,"N/A","Open",NA,"",NA,"Unspecified QUEENS",NA,"QUEENS",1036937,189393,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6863599915786,-73.8100255820653,"POINT (-73.81002558206531 40.686359991578634)",NA,NA,NA,NA
"624",47325315,2020-08-22 23:41:00,2020-10-27 00:00:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11216,"265 NOSTRAND AVENUE","NOSTRAND AVENUE","LAFAYETTE AVE","CLIFTON PL","","","ADDRESS","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2020-10-27 00:00:00,"03 BROOKLYN",3017890006,"BROOKLYN",997727,190527,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6896191142951,-73.9514034107587,"POINT (-73.95140341075873 40.689619114295134)",NA,NA,NA,NA
"625",47307586,2020-08-20 09:49:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11234,"","","","","AVENUE N","EAST   46 STREET","INTERSECTION","BROOKLYN",NA,"N/A","Open",NA,"",NA,"18 BROOKLYN",NA,"BROOKLYN",1003473,164697,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6187108175918,-73.9307575938988,"POINT (-73.93075759389883 40.61871081759184)",NA,NA,NA,NA
"626",47291525,2020-08-19 19:48:00,2021-06-22 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11419,"","","","","115 STREET","LIBERTY AVENUE","INTERSECTION","South Richmond Hill",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2021-06-22 00:00:00,"10 QUEENS",NA,"QUEENS",1032025,189158,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6857428480461,-73.8277384828661,"POINT (-73.82773848286612 40.68574284804612)",NA,NA,NA,NA
"627",47282015,2020-08-18 18:41:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11237,"67 IRVING AVENUE","IRVING AVENUE","TROUTMAN ST","STARR ST","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"04 BROOKLYN",3031880001,"BROOKLYN",1005338,195943,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.7044699067482,-73.9239420309252,"POINT (-73.92394203092525 40.7044699067482)",NA,NA,NA,NA
"628",47280589,2020-08-18 16:08:00,2020-10-09 06:47:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",11413,"143-56 230 STREET","230 STREET","EDGEWOOD AVE","144 AVE","","","ADDRESS","Springfield Gardens",NA,"N/A","Closed",NA,"The Department of Environmental Protection sent a report to the complainant.",2020-10-09 06:47:00,"13 QUEENS",4135090046,"QUEENS",1054056,181148,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6636109575689,-73.7483850026528,"POINT (-73.74838500265282 40.66361095756886)",NA,NA,NA,NA
"629",47284621,2020-08-18 14:16:00,2021-05-24 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11208,"","","","","STANLEY AVENUE","LOGAN STREET","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated this complaint and found no violation.",2021-05-24 00:00:00,"05 BROOKLYN",NA,"BROOKLYN",1019904,181471,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6647009124161,-73.8714835603273,"POINT (-73.87148356032729 40.66470091241613)",NA,NA,NA,NA
"630",47272277,2020-08-17 10:49:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11422,"243-10 MERRICK BOULEVARD","MERRICK BOULEVARD","243 ST","243 ST","","","ADDRESS","Rosedale",NA,"N/A","Open",NA,"",NA,"13 QUEENS",4132070030,"QUEENS",1059059,184956,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6740221608091,-73.7303095930366,"POINT (-73.73030959303662 40.674022160809095)",NA,NA,NA,NA
"631",47257596,2020-08-15 20:14:00,2020-08-18 09:52:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10304,"27 JACKSON STREET","JACKSON STREET","TAXTER PL","BEACH ST","","","ADDRESS","STATEN ISLAND",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020-08-18 09:52:00,"01 STATEN ISLAND",5005150076,"STATEN ISLAND",962106,169011,"ONLINE","Unspecified","STATEN ISLAND",NA,NA,NA,NA,NA,NA,NA,40.6305450198163,-74.0797781711736,"POINT (-74.07977817117357 40.63054501981625)",NA,NA,NA,NA
"632",47227840,2020-08-13 11:05:00,2021-06-03 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11421,"","","","","94 STREET","86 DRIVE","INTERSECTION","Woodhaven",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2021-06-03 00:00:00,"09 QUEENS",NA,"QUEENS",1025541,192255,"PHONE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.6942760111461,-73.851098702716,"POINT (-73.85109870271599 40.6942760111461)",NA,NA,NA,NA
"633",47216610,2020-08-12 16:20:00,2021-05-13 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11212,"","","","","GRAFTON STREET","RIVERDALE AVENUE","INTERSECTION","BROOKLYN",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2021-05-13 00:00:00,"16 BROOKLYN",NA,"BROOKLYN",1007258,179650,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6597445656117,-73.9170728128602,"POINT (-73.91707281286017 40.65974456561169)",NA,NA,NA,NA
"634",47194329,2020-08-10 17:59:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11226,"","","","","CHURCH AVENUE","NOSTRAND AVENUE","INTERSECTION","BROOKLYN",NA,"N/A","Open",NA,"",NA,"17 BROOKLYN",NA,"BROOKLYN",998243,176387,"PHONE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6508071817304,-73.9495721238566,"POINT (-73.94957212385663 40.65080718173045)",NA,NA,NA,NA
"635",47172796,2020-08-08 18:05:00,2020-09-09 00:00:00,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11354,"135-11 40 ROAD","40 ROAD","PRINCE ST","MAIN ST","","","ADDRESS","Flushing",NA,"N/A","Closed",NA,"The Department of Environmental Protection investigated the complaint and issued a violation or order.",2020-09-09 00:00:00,"07 QUEENS",4050367501,"QUEENS",1031309,215799,"ONLINE","Unspecified","QUEENS",NA,NA,NA,NA,NA,NA,NA,40.7588696464666,-73.8301338708164,"POINT (-73.83013387081643 40.75886964646665)",NA,NA,NA,NA
"636",47114170,2020-08-05 11:27:00,2020-08-06 06:59:00,"DEP","Department of Environmental Protection","Water Quality","Oil, Grease In Water (QD1)","",10469,"3253 EASTCHESTER ROAD","EASTCHESTER ROAD","BURKE AVE","GIVAN AVE","","","ADDRESS","BRONX",NA,"N/A","Closed",NA,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2020-08-06 06:59:00,"12 BRONX",2047460006,"BRONX",1027199,257710,"PHONE","Unspecified","BRONX",NA,NA,NA,NA,NA,NA,NA,40.8739243138407,-73.8447012592683,"POINT (-73.84470125926829 40.873924313840746)",NA,NA,NA,NA
"637",47086239,2020-08-03 16:41:00,NA,"DEP","Department of Environmental Protection","Industrial Waste","Grease In Sewer/Catch Basin (IDG)","",11203,"820 CLARKSON AVENUE","CLARKSON AVENUE","E 49 ST","UTICA AVE","","","ADDRESS","BROOKLYN",NA,"N/A","Open",NA,"",NA,"17 BROOKLYN",3046360006,"BROOKLYN",1003309,178491,"ONLINE","Unspecified","BROOKLYN",NA,NA,NA,NA,NA,NA,NA,40.6565727468562,-73.9313093689244,"POINT (-73.9313093689244 40.65657274685624)",NA,NA,NA,NA
